0.000000 -0.150390 -0.074294 -0.074294
0.001000 -0.167086 -0.073949 -0.073949
0.002000 -0.175217 -0.074487 -0.074487
0.003000 -0.199275 -0.073988 -0.073988
0.004000 -0.209473 -0.074259 -0.074259
0.005000 -0.233298 -0.074390 -0.074390
0.006000 -0.259094 -0.073925 -0.073925
0.007000 -0.258923 -0.074331 -0.074331
0.008000 -0.266231 -0.073890 -0.073890
0.009000 -0.253788 -0.074052 -0.074052
0.010000 -0.246557 -0.073756 -0.073756
0.011000 -0.239248 -0.073803 -0.073803
0.012000 -0.226740 -0.073767 -0.073767
0.013000 -0.221731 -0.073679 -0.073679
0.014000 -0.206283 -0.073845 -0.073845
0.015000 -0.191492 -0.073383 -0.073383
0.016000 -0.175249 -0.073806 -0.073806
0.017000 -0.175609 -0.073736 -0.073736
0.018000 -0.173740 -0.073915 -0.073915
0.019000 -0.185305 -0.073894 -0.073894
0.020000 -0.196951 -0.073759 -0.073759
0.021000 -0.206825 -0.074127 -0.074127
0.022000 -0.223725 -0.073971 -0.073971
0.023000 -0.229111 -0.074258 -0.074258
0.024000 -0.249641 -0.074244 -0.074244
0.025000 -0.266800 -0.074215 -0.074215
0.026000 -0.276364 -0.074224 -0.074224
0.027000 -0.283614 -0.074048 -0.074048
0.028000 -0.288110 -0.074167 -0.074167
0.029000 -0.271079 -0.073792 -0.073792
0.030000 -0.265243 -0.074009 -0.074009
0.031000 -0.258594 -0.073594 -0.073594
0.032000 -0.243969 -0.073867 -0.073867
0.033000 -0.237642 -0.073784 -0.073784
0.034000 -0.222540 -0.073768 -0.073768
0.035000 -0.205959 -0.073712 -0.073712
0.036000 -0.195751 -0.073612 -0.073612
0.037000 -0.188782 -0.074130 -0.074130
0.038000 -0.194307 -0.073857 -0.073857
0.039000 -0.202281 -0.074125 -0.074125
0.040000 -0.209755 -0.073973 -0.073973
0.041000 -0.218418 -0.074036 -0.074036
0.042000 -0.232118 -0.074303 -0.074303
0.043000 -0.246353 -0.074026 -0.074026
0.044000 -0.253282 -0.074547 -0.074547
0.045000 -0.278372 -0.074270 -0.074270
0.046000 -0.287680 -0.074352 -0.074352
0.047000 -0.294566 -0.074271 -0.074271
0.048000 -0.293260 -0.074038 -0.074038
0.049000 -0.285163 -0.074312 -0.074312
0.050000 -0.278423 -0.073873 -0.073873
0.051000 -0.265540 -0.074033 -0.074033
0.052000 -0.259689 -0.073867 -0.073867
0.053000 -0.247754 -0.073984 -0.073984
0.054000 -0.226449 -0.073962 -0.073962
0.055000 -0.222292 -0.073566 -0.073566
0.056000 -0.199280 -0.073769 -0.073769
0.057000 -0.203705 -0.073649 -0.073649
0.058000 -0.207699 -0.074119 -0.074119
0.059000 -0.212709 -0.073795 -0.073795
0.060000 -0.218975 -0.073964 -0.073964
0.061000 -0.232919 -0.074178 -0.074178
0.062000 -0.243278 -0.073812 -0.073812
0.063000 -0.244279 -0.074199 -0.074199
0.064000 -0.262794 -0.074038 -0.074038
0.065000 -0.276983 -0.074597 -0.074597
0.066000 -0.292670 -0.074055 -0.074055
0.067000 -0.295364 -0.073900 -0.073900
0.068000 -0.293256 -0.074135 -0.074135
0.069000 -0.291145 -0.073744 -0.073744
0.070000 -0.279694 -0.073971 -0.073971
0.071000 -0.275106 -0.073738 -0.073738
0.072000 -0.255983 -0.073921 -0.073921
0.073000 -0.248293 -0.073796 -0.073796
0.074000 -0.238461 -0.073486 -0.073486
0.075000 -0.215119 -0.073778 -0.073778
0.076000 -0.209912 -0.073493 -0.073493
0.077000 -0.196348 -0.073881 -0.073881
0.078000 -0.205217 -0.073613 -0.073613
0.079000 -0.206422 -0.073960 -0.073960
0.080000 -0.216439 -0.074080 -0.074080
0.081000 -0.228533 -0.073907 -0.073907
0.082000 -0.240994 -0.074136 -0.074136
0.083000 -0.252338 -0.073903 -0.073903
0.084000 -0.258063 -0.074332 -0.074332
0.085000 -0.280399 -0.074095 -0.074095
0.086000 -0.293723 -0.074497 -0.074497
0.087000 -0.294673 -0.073809 -0.073809
0.088000 -0.291008 -0.073979 -0.073979
0.089000 -0.283450 -0.073896 -0.073896
0.090000 -0.277633 -0.074007 -0.074007
0.091000 -0.262778 -0.073862 -0.073862
0.092000 -0.257910 -0.073604 -0.073604
0.093000 -0.245695 -0.073785 -0.073785
0.094000 -0.240317 -0.073404 -0.073404
0.095000 -0.217029 -0.073723 -0.073723
0.096000 -0.203659 -0.073803 -0.073803
0.097000 -0.197315 -0.073891 -0.073891
0.098000 -0.205405 -0.073980 -0.073980
0.099000 -0.209252 -0.074052 -0.074052
0.100000 -0.219208 -0.074081 -0.074081
0.101000 -0.228586 -0.074091 -0.074091
0.102000 -0.235355 -0.074161 -0.074161
0.103000 -0.253810 -0.074076 -0.074076
0.104000 -0.254356 -0.074142 -0.074142
0.105000 -0.284166 -0.074264 -0.074264
0.106000 -0.291107 -0.074165 -0.074165
0.107000 -0.295040 -0.074055 -0.074055
0.108000 -0.296600 -0.073787 -0.073787
0.109000 -0.291492 -0.073909 -0.073909
0.110000 -0.294545 -0.073804 -0.073804
0.111000 -0.285581 -0.073588 -0.073588
0.112000 -0.287132 -0.073699 -0.073699
0.113000 -0.287530 -0.073789 -0.073789
0.114000 -0.287857 -0.073587 -0.073587
0.115000 -0.286068 -0.073417 -0.073417
0.116000 -0.282612 -0.073722 -0.073722
0.117000 -0.296736 -0.073662 -0.073662
0.118000 -0.296803 -0.073870 -0.073870
0.119000 -0.307851 -0.073788 -0.073788
0.120000 -0.323495 -0.074027 -0.074027
0.121000 -0.331425 -0.074016 -0.074016
0.122000 -0.345652 -0.073776 -0.073776
0.123000 -0.349040 -0.074166 -0.074166
0.124000 -0.355405 -0.074114 -0.074114
0.125000 -0.354395 -0.074494 -0.074494
0.126000 -0.351693 -0.074017 -0.074017
0.127000 -0.350295 -0.074325 -0.074325
0.128000 -0.331833 -0.073931 -0.073931
0.129000 -0.296625 -0.073869 -0.073869
0.130000 -0.265865 -0.073949 -0.073949
0.131000 -0.241993 -0.073970 -0.073970
0.132000 -0.213082 -0.074014 -0.074014
0.133000 -0.172956 -0.073521 -0.073521
0.134000 -0.126330 -0.073718 -0.073718
0.135000 -0.071227 -0.073480 -0.073480
0.136000 -0.023144 -0.073557 -0.073557
0.137000 0.014702 -0.073833 -0.073833
0.138000 0.049046 -0.073600 -0.073600
0.139000 0.095664 -0.074008 -0.074008
0.140000 0.131323 -0.073829 -0.073829
0.141000 0.184434 -0.073792 -0.073792
0.142000 0.234997 -0.073947 -0.073947
0.143000 0.277494 -0.073854 -0.073854
0.144000 0.310936 -0.074305 -0.074305
0.145000 0.336834 -0.073464 -0.073464
0.146000 0.380103 -0.074325 -0.074325
0.147000 0.421368 -0.073887 -0.073887
0.148000 0.447642 -0.073841 -0.073841
0.149000 0.439695 -0.073962 -0.073962
0.150000 0.421095 -0.073842 -0.073842
0.151000 0.387734 -0.073941 -0.073941
0.152000 0.353767 -0.073676 -0.073676
0.153000 0.318544 -0.074102 -0.074102
0.154000 0.281812 -0.073462 -0.073462
0.155000 0.255320 -0.073594 -0.073594
0.156000 0.224274 -0.073932 -0.073932
0.157000 0.167767 -0.073636 -0.073636
0.158000 0.096599 -0.074025 -0.074025
0.159000 0.035583 -0.073350 -0.073350
0.160000 -0.011797 -0.073933 -0.073933
0.161000 -0.077650 -0.073814 -0.073814
0.162000 -0.135459 -0.074028 -0.074028
0.163000 -0.185537 -0.074284 -0.074284
0.164000 -0.216864 -0.073652 -0.073652
0.165000 -0.257849 -0.074426 -0.074426
0.166000 -0.297390 -0.074152 -0.074152
0.167000 -0.316975 -0.074104 -0.074104
0.168000 -0.325438 -0.073841 -0.073841
0.169000 -0.328331 -0.073838 -0.073838
0.170000 -0.327307 -0.073822 -0.073822
0.171000 -0.330104 -0.073400 -0.073400
0.172000 -0.318832 -0.074130 -0.074130
0.173000 -0.316009 -0.073611 -0.073611
0.174000 -0.306746 -0.074013 -0.074013
0.175000 -0.297169 -0.073619 -0.073619
0.176000 -0.282163 -0.073577 -0.073577
0.177000 -0.275527 -0.073807 -0.073807
0.178000 -0.279545 -0.073954 -0.073954
0.179000 -0.275161 -0.074000 -0.074000
0.180000 -0.282869 -0.073890 -0.073890
0.181000 -0.278949 -0.073883 -0.073883
0.182000 -0.282066 -0.074043 -0.074043
0.183000 -0.278224 -0.074175 -0.074175
0.184000 -0.279946 -0.074273 -0.074273
0.185000 -0.297264 -0.074466 -0.074466
0.186000 -0.305548 -0.073952 -0.073952
0.187000 -0.305194 -0.073955 -0.073955
0.188000 -0.292244 -0.073977 -0.073977
0.189000 -0.293522 -0.073878 -0.073878
0.190000 -0.280511 -0.074101 -0.074101
0.191000 -0.272653 -0.073663 -0.073663
0.192000 -0.257907 -0.073921 -0.073921
0.193000 -0.246120 -0.073559 -0.073559
0.194000 -0.239326 -0.073626 -0.073626
0.195000 -0.221541 -0.073564 -0.073564
0.196000 -0.206372 -0.073520 -0.073520
0.197000 -0.203234 -0.073931 -0.073931
0.198000 -0.205854 -0.073786 -0.073786
0.199000 -0.204639 -0.074389 -0.074389
0.200000 -0.218904 -0.074039 -0.074039
0.201000 -0.225375 -0.074094 -0.074094
0.202000 -0.234358 -0.074182 -0.074182
0.203000 -0.252609 -0.074075 -0.074075
0.204000 -0.260327 -0.074195 -0.074195
0.205000 -0.276781 -0.074083 -0.074083
0.206000 -0.292616 -0.074427 -0.074427
0.207000 -0.293743 -0.074079 -0.074079
0.208000 -0.292910 -0.073956 -0.073956
0.209000 -0.290310 -0.073921 -0.073921
0.210000 -0.280998 -0.073701 -0.073701
0.211000 -0.271217 -0.073890 -0.073890
