0.001	-0.55783
0.002	-0.629213
0.003	-0.536669
0.004	-0.657378
0.005	-0.63577
0.006	-0.799547
0.007	-0.675559
0.008	-0.627723
0.009	-0.611479
0.01	-0.644264
0.011	-0.735765
0.012	-0.591659
0.013	-0.654249
0.014	-0.472589
0.015	-0.799994
0.016	-0.604773
0.017	-0.76855
0.018	-0.341895
0.019	-0.564089
0.02	-0.642774
0.021	-0.804167
0.022	-0.574819
0.023	-0.741428
0.024	-0.503586
0.025	-0.730549
0.026	-0.689269
0.027	-0.558874
0.028	-0.681222
0.029	-0.620271
0.03	-0.675112
0.031	-0.567219
0.032	-0.698807
0.033	-0.569454
0.034	-0.676751
0.035	-0.6693
0.036	-0.633982
0.037	-0.550975
0.038	-0.717435
0.039	-0.646798
0.04	-0.812661
0.041	-0.669896
0.042	-0.61595
0.043	-0.675112
0.044	-0.536967
0.045	-0.693889
0.046	-0.792245
0.047	-0.694038
0.048	-0.751263
0.049	-0.599408
0.05	-0.599706
0.051	-0.553509
0.052	-0.554552
0.053	-0.564686
0.054	-0.66483
0.055	-0.441145
0.056	-0.535775
0.057	-0.605965
0.058	-0.637111
0.059	-0.638452
0.06	-0.41447
0.061	-0.708941
0.062	-0.74724
0.063	-0.602836
0.064	-0.613118
0.065	-0.480338
0.066	-0.548442
0.067	-0.498072
0.068	-0.614161
0.069	-0.574074
0.07	-0.690015
0.071	-0.675112
0.072	-0.572733
0.073	-0.430564
0.074	-0.739341
0.075	-0.676006
0.076	-0.749177
0.077	-0.655888
0.078	-0.665277
0.079	-0.666469
0.08	-0.503139
0.081	-0.536371
0.082	-0.810426
0.083	-0.61595
0.084	-0.581227
0.085	-0.559023
0.086	-0.665128
0.087	-0.727569
0.088	-0.74262
0.089	-0.544865
0.09	-0.653951
0.091	-0.621315
0.092	-0.591212
0.093	-0.565431
0.094	-0.553658
0.095	-0.605816
0.096	-0.785539
0.097	-0.651417
0.098	-0.724588
0.099	-0.535924
0.1	-0.620569
0.101	-0.71207
0.102	-0.535924
0.103	-0.668853
0.104	-0.743365
0.105	-0.585698
0.106	-0.67541
0.107	-0.704172
0.108	-0.626828
0.109	-0.61282
0.11	-0.604326
0.111	-0.460071
0.112	-0.648437
0.113	-0.764377
0.114	-0.641433
0.115	-0.485405
0.116	-0.599259
0.117	-0.665277
0.118	-0.56245
0.119	-0.741577
0.12	-0.583463
0.121	-0.601494
0.122	-0.533093
0.123	-0.56394
0.124	-0.773319
0.125	-0.758715
0.126	-0.62355
0.127	-0.596726
0.128	-0.665575
0.129	-0.851705
0.13	-0.639496
0.131	-0.623103
0.132	-0.522065
0.133	-0.616695
0.134	-0.623252
0.135	-0.608201
0.136	-0.65708
0.137	-0.740981
0.138	-0.687183
0.139	-0.661253
0.14	-0.392861
0.141	-0.681967
0.142	-0.583165
0.143	-0.628766
0.144	-0.623401
0.145	-0.644264
0.146	-0.619973
0.147	-0.571243
0.148	-0.503735
0.149	-0.651864
0.15	-0.555148
0.151	-0.568113
0.152	-0.696125
0.153	-0.508504
0.154	-0.648288
0.155	-0.619675
0.156	-0.486746
0.157	-0.685544
0.158	-0.680626
0.159	-0.69687
0.16	-0.690313
0.161	-0.675112
0.162	-0.683756
0.163	-0.412979
0.164	-0.472589
0.165	-0.598812
0.166	-0.666767
0.167	-0.681222
0.168	-0.666916
0.169	-0.684948
0.17	-0.82354
0.171	-0.728016
0.172	-0.700595
0.173	-0.557979
0.174	-0.657527
0.175	-0.744855
0.176	-0.688673
0.177	-0.691654
0.178	-0.56707
0.179	-0.539799
0.18	-0.588976
0.181	-0.743216
0.182	-0.574819
0.183	-0.63115
0.184	-0.53354
0.185	-0.72891
0.186	-0.714902
0.187	-0.571094
0.188	-0.570199
0.189	-0.540544
0.19	-0.627872
0.191	-0.694634
0.192	-0.732635
0.193	-0.695976
0.194	-0.604326
0.195	-0.510441
0.196	-0.659167
0.197	-0.646798
0.198	-0.619675
0.199	-0.549187
0.2	-0.584804
0.201	-0.54576
0.202	-0.555893
0.203	-0.569007
0.204	-0.713262
0.205	-0.661402
0.206	-0.673175
0.207	-0.654249
0.208	-0.595981
0.209	-0.540991
0.21	-0.648884
0.211	-0.630554
0.212	-0.654845
0.213	-0.428329
0.214	-0.618036
0.215	-0.495539
0.216	-0.750965
0.217	-0.44651
0.218	-0.575415
0.219	-0.507311
0.22	-0.861094
0.221	-0.651715
0.222	-0.587039
0.223	-0.638899
0.224	-0.529963
0.225	-0.493303
0.226	-0.720713
0.227	-0.550081
0.228	-0.627276
