0 3196 3196 3196
1 3194 3194 3194
2 3191 3191 3191
3 3191 3191 3191
4 3191 3191 3191
5 3191 3191 3191
6 3191 3191 3191
7 3190 3190 3190
8 3190 3190 3190
9 3190 3190 3190
10 3190 3190 3190
11 3190 3190 3190
12 3189 3189 3189
13 3190 3190 3190
14 3189 3189 3189
15 3189 3189 3189
16 3189 3189 3189
17 3189 3189 3189
18 3188 3188 3188
19 3188 3188 3188
20 3188 3188 3188
21 3190 3190 3190
22 3190 3190 3190
23 3190 3190 3190
24 3190 3190 3190
25 3190 3190 3190
26 3191 3191 3191
27 3192 3192 3192
28 3192 3192 3192
29 3192 3192 3192
30 3191 3191 3191
31 3191 3191 3191
32 3192 3192 3192
33 3191 3191 3191
34 3190 3190 3190
35 3189 3189 3189
36 3189 3189 3189
37 3190 3190 3190
38 3189 3189 3189
39 3189 3189 3189
40 3189 3189 3189
41 3189 3189 3189
42 3190 3190 3190
43 3190 3190 3190
44 3190 3190 3190
45 3189 3189 3189
46 3190 3190 3190
47 3191 3191 3191
48 3191 3191 3191
49 3191 3191 3191
50 3191 3191 3191
51 3191 3191 3191
52 3191 3191 3191
53 3191 3191 3191
54 3193 3193 3193
55 3196 3196 3196
56 3195 3195 3195
57 3193 3193 3193
58 3195 3195 3195
59 3198 3198 3198
60 3200 3200 3200
61 3201 3201 3201
62 3201 3201 3201
63 3200 3200 3200
64 3200 3200 3200
65 3200 3200 3200
66 3202 3202 3202
67 3201 3201 3201
68 3201 3201 3201
69 3201 3201 3201
70 3201 3201 3201
71 3198 3198 3198
72 3196 3196 3196
73 3197 3197 3197
74 3196 3196 3196
75 3196 3196 3196
76 3195 3195 3195
77 3195 3195 3195
78 3195 3195 3195
79 3194 3194 3194
80 3193 3193 3193
81 3191 3191 3191
82 3191 3191 3191
83 3190 3190 3190
84 3190 3190 3190
85 3190 3190 3190
86 3190 3190 3190
87 3189 3189 3189
88 3193 3193 3193
89 3194 3194 3194
90 3194 3194 3194
91 3197 3197 3197
92 3199 3199 3199
93 3198 3198 3198
94 3197 3197 3197
95 3196 3196 3196
96 3196 3196 3196
97 3195 3195 3195
98 3195 3195 3195
99 3198 3198 3198
100 3198 3198 3198
101 3197 3197 3197
102 3197 3197 3197
103 3198 3198 3198
104 3199 3199 3199
105 3199 3199 3199
106 3200 3200 3200
107 3200 3200 3200
108 3200 3200 3200
109 3201 3201 3201
110 3199 3199 3199
111 3195 3195 3195
112 3193 3193 3193
113 3191 3191 3191
114 3193 3193 3193
115 3191 3191 3191
116 3191 3191 3191
117 3191 3191 3191
118 3191 3191 3191
119 3191 3191 3191
120 3191 3191 3191
121 3191 3191 3191
122 3191 3191 3191
123 3191 3191 3191
124 3191 3191 3191
125 3191 3191 3191
126 3192 3192 3192
127 3190 3190 3190
128 3191 3191 3191
129 3191 3191 3191
130 3191 3191 3191
131 3191 3191 3191
132 3191 3191 3191
133 3190 3190 3190
134 3190 3190 3190
135 3190 3190 3190
136 3190 3190 3190
137 3190 3190 3190
138 3190 3190 3190
139 3190 3190 3190
140 3191 3191 3191
141 3191 3191 3191
142 3190 3190 3190
143 3191 3191 3191
144 3190 3190 3190
145 3191 3191 3191
146 3191 3191 3191
147 3191 3191 3191
148 3191 3191 3191
149 3191 3191 3191
150 3191 3191 3191
151 3191 3191 3191
152 3192 3192 3192
153 3192 3192 3192
154 3191 3191 3191
155 3191 3191 3191
156 3191 3191 3191
157 3191 3191 3191
158 3191 3191 3191
159 3190 3190 3190
160 3190 3190 3190
161 3190 3190 3190
162 3190 3190 3190
163 3191 3191 3191
164 3191 3191 3191
165 3191 3191 3191
166 3190 3190 3190
167 3189 3189 3189
168 3191 3191 3191
169 3191 3191 3191
170 3191 3191 3191
171 3190 3190 3190
172 3191 3191 3191
173 3190 3190 3190
174 3190 3190 3190
175 3190 3190 3190
176 3190 3190 3190
177 3190 3190 3190
178 3190 3190 3190
179 3190 3190 3190
180 3191 3191 3191
181 3190 3190 3190
182 3191 3191 3191
183 3191 3191 3191
184 3196 3196 3196
185 3198 3198 3198
186 3199 3199 3199
187 3200 3200 3200
188 3200 3200 3200
189 3201 3201 3201
190 3201 3201 3201
191 3200 3200 3200
192 3201 3201 3201
193 3201 3201 3201
194 3202 3202 3202
195 3201 3201 3201
196 3200 3200 3200
197 3201 3201 3201
198 3200 3200 3200
199 3201 3201 3201
200 3201 3201 3201
201 3201 3201 3201
202 3199 3199 3199
203 3199 3199 3199
204 3194 3194 3194
205 3192 3192 3192
206 3191 3191 3191
207 3190 3190 3190
208 3190 3190 3190
209 3190 3190 3190
210 3189 3189 3189
211 3189 3189 3189
212 3189 3189 3189
213 3190 3190 3190
214 3190 3190 3190
215 3190 3190 3190
216 3189 3189 3189
217 3189 3189 3189
218 3190 3190 3190
219 3189 3189 3189
220 3189 3189 3189
221 3190 3190 3190
