11335	0.71719
11763	0.600001
11999	0.665738
12730	0.82856
12983	0.873049
13729	1.02114
13968	1.01309
14658	0.964531
14872	1.01886
15571	1.32991
15806	1.41707
16522	1.71819
16759	1.81717
17447	1.9984
17680	2.05551
18286	2.21339
18540	2.32158
19130	2.64377
19551	2.84576
20009	2.98597
20477	2.99898
20848	3.01731
21298	3.09491
21661	3.14222
22147	3.29174
22537	3.34855
23051	3.17859
23409	3.0239
23898	2.73509
24207	2.54641
24734	2.41099
25022	2.41289
25508	2.31859
25872	2.22645
26413	1.85882
26679	1.62463
27235	1.5272
27484	1.56811
